end_station_name,end_lat,end_lng,casual_stops,percent_of_casual_stops
Perry St & 119th St,41.67785,-87.62519000000002,3,0.00016740865904548045
Public Rack - Rhodes Ave & 79th St,41.751058,-87.611439,3,0.00016740865904548045
Public Rack - Lawndale Ave & 23rd St,41.849956000000006,-87.71671200000002,3,0.00016740865904548045
Public Rack - Mobile Ave & Archer Ave,41.7929013,-87.7802444,3,0.00016740865904548045
Public Rack - Columbus & 79th,41.749218,-87.704409,3,0.00016740865904548045
Public Rack - Parkside & Elston,41.985467,-87.769583,3,0.00016740865904548045
Public Rack - Parkside & Archer,41.795696,-87.763475,3,0.00016740865904548045
Public Rack - Wentworth Park,41.78878,-87.77964,3,0.00016740865904548045
Public Rack - Laramie Ave & Warwick Ave,41.948812,-87.75713,3,0.00016740865904548045
Public Rack - Central Park Ave & Fillmore St,41.8680617,-87.7153897,3,0.00016740865904548045
Kildare Ave & 85th St,41.734929,-87.73118700000002,3,0.00016740865904548045
Public Rack - California & 87th,41.73569,-87.69217199999999,3,0.00016740865904548045
Public Rack - Springfield & 79th,41.749649,-87.721001,3,0.00016740865904548045
Public Rack - Marshfield Ave & 87th St,41.735527,-87.663867,3,0.00016740865904548045
Public Rack - Halsted St & 113th St,41.68851,-87.642512,3,0.00016740865904548045
Public Rack - Waller Ave & Chicago Ave,41.894681,-87.768156,3,0.00016740865904548045
Rainbow - Beach,41.75787096522547,-87.54917675279042,3,0.00016740865904548045
Public Rack - Harlem & Palatine,41.995501999999995,-87.806967,3,0.00016740865904548045
Public Rack - Exchange Ave & 73rd Pl,41.76261263,-87.56381870999999,3,0.00016740865904548045
Public Rack - Harriet E Sayre Public School,41.913547,-87.79876,3,0.00016740865904548045
Public Rack - Pulaski & Rosemont,41.99519099999999,-87.72898899999998,3,0.00016740865904548045
Public Rack - Bryn Mawr Ave & Milwaukee Ave,41.982934,-87.77443400000001,3,0.00016740865904548045
Public Rack - King Dr & 71st St,41.765862,-87.61478700000002,3,0.00016740865904548045
Public Rack - Kedvale Ave & Avondale Ave,41.952874,-87.731229,3,0.00016740865904548045
Public Rack - Western Ave & 104th St - West,41.703952,-87.68195299999998,3,0.00016740865904548045
Public Rack - Neva & Foster,41.974849,-87.806023,3,0.00016740865904548045
Public Rack - Kedzie Ave & 61st Pl W,41.78201,-87.7034,3,0.00016740865904548045
Public Rack - Bell Ave & 95th St,41.721188,-87.678786,3,0.00016740865904548045
Public Rack - Back of the Yards Park,41.804381,-87.657742,2,0.00011160577269698699
Public Rack - Oketo Ave & Belmont Ave,41.938117,-87.811862,2,0.00011160577269698699
Public Rack - Irving Park Rd & Parkside Ave,41.95305439999999,-87.688832,2,0.00011160577269698699
Public Rack - 2302 S Pulaski Rd,41.849437,-87.724879,2,0.00011160577269698699
Public Rack - California Ave & Touhy Ave - SW,42.011867,-87.700407,2,0.00011160577269698699
Public Rack - Kedzie Ave & 62nd Pl,41.780148,-87.70333799999999,2,0.00011160577269698699
Public Rack - Meade Ave & Archer Ave,41.79405,-87.774078,2,0.00011160577269698699
Public Rack - Lawndale Ave & Roosevelt,41.866225,-87.717918,2,0.00011160577269698699
Public Rack - Central Ave & North Ave,41.909414000000005,-87.765817,2,0.00011160577269698699
Public Rack - Sawyer Ave & Bryn Mawr Ave - SW,41.982879,-87.710534,2,0.00011160577269698699
Public Rack - Western Ave & 118th St,41.678349,-87.680919,2,0.00011160577269698699
Public Rack - Elliott Park,42.0377042,-87.6701174,2,0.00011160577269698699
Public Rack - Maplewood Ave & 63rd St,41.779343,-87.686763,2,0.00011160577269698699
Public Rack - Walden Pkwy & 99th St,41.71397,-87.667798,2,0.00011160577269698699
Public Rack - King Dr & 115th St,41.68523900000001,-87.61341799999998,2,0.00011160577269698699
Public Rack - Austin Ave & Roscoe St,41.942196,-87.776472,2,0.00011160577269698699
Public Rack - Komensky Ave & 26th St,41.844168,-87.726317,2,0.00011160577269698699
Public Rack - Albany Ave & 103rd St,41.706747,-87.700047,2,0.00011160577269698699
Public Rack - Lamon Ave & Archer Ave,41.79823,-87.744952,2,0.00011160577269698699
Public Rack - Western & 79th,41.750806,-87.682722,2,0.00011160577269698699
Public Rack - Sawyer Ave & 111th St,41.691411,-87.70229,2,0.00011160577269698699
Public Rack - 61st St & Melvina Ave,41.780658,-87.776651,2,0.00011160577269698699
Public Rack - Harvard Ave & 119th St,41.678227,-87.630775,2,0.00011160577269698699
Public Rack - Wilbur Wright College North,41.95904,-87.78965999999998,2,0.00011160577269698699
Public Rack - Western Ave & 110th St,41.69442,-87.681547,2,0.00011160577269698699
Public Rack - 10557 S Western Ave,41.701719,-87.68128,2,0.00011160577269698699
Public Rack - Sawyer Ave & Chicago Ave,41.8954597,-87.70809330000002,2,0.00011160577269698699
Public Rack - Laflin St &51st ST,41.801354,-87.662076,2,0.00011160577269698699
Public Rack - May St & 87th St,41.73556,-87.651701,2,0.00011160577269698699
Public Rack - Kenneth Ave & 63rd St E,41.778411,-87.733387,2,0.00011160577269698699
Public Rack - Ashland Ave & 63rd St,41.779127,-87.664039,2,0.00011160577269698699
Public Rack - Pulaski Rd & 5th Ave,41.8730082,-87.72525160000002,2,0.00011160577269698699
Public Rack - Halsted St & 80th St,41.748175,-87.644238,2,0.00011160577269698699
Public Rack - Linder Ave & Belmont Ave,41.938743,-87.763298,2,0.00011160577269698699
Public Rack - Kedzie Ave & 63rd St,41.778865,-87.703029,2,0.00011160577269698699
Public Rack - Irving Park Rd & Melvina Ave,41.952869,-87.780728,2,0.00011160577269698699
Public Rack - Neenah & Archer,41.792142,-87.785406,2,0.00011160577269698699
Public Rack - Hamlin Ave & Grand Ave,41.903738,-87.720287,2,0.00011160577269698699
Public Rack - Keeler Ave & 26th St,41.844058,-87.729873,2,0.00011160577269698699
Public Rack - Milwaukee Ave & Waveland Ave,41.947472,-87.73787500000002,2,0.00011160577269698699
Public Rack - Pullman - Ross Dress for Less,41.69868,-87.597,2,0.00011160577269698699
Public Rack - Rockwell Ave & 71st St,41.764753,-87.688641,2,0.00011160577269698699
Public Rack - Laflin St & 51st St,41.801354,-87.662076,2,0.00011160577269698699
Public Rack - Cicero & Rosemont,41.995567,-87.74863999999998,2,0.00011160577269698699
Public Rack - Al Raby School,41.886167,-87.714711,2,0.00011160577269698699
Public Rack - Austin Branch Chicago Public Library,41.889161,-87.765738,2,0.00011160577269698699
Public Rack - Martin Luther King Dr & 69th St,41.769234,-87.615206,2,0.00011160577269698699
Public Rack - Rutherford Ave & Belmont Ave,41.938315,-87.793848,2,0.00011160577269698699
Public Rack - Nordica Ave & Higgins Ave,41.98012149,-87.80211339,2,0.00011160577269698699
Public Rack - Pulaski & Ardmore,41.98579700000001,-87.72833599999998,2,0.00011160577269698699
Public Rack - Burnham Shores Park,42.0403187,-87.6702221,2,0.00011160577269698699
Public Rack - Parnell Ave & 119th St,41.67711,-87.635677,2,0.00011160577269698699
Public Rack - Aida Food Market,41.749896,-87.643693,2,0.00011160577269698699
Public Rack - Cicero Ave & Roscoe St,41.9424235,-87.74713000000001,2,0.00011160577269698699
Public Rack - Halsted St & 63rd St,41.779945,-87.64137800000002,2,0.00011160577269698699
Public Rack - Homan Ave & Roosevelt,41.86649,-87.710786,2,0.00011160577269698699
Public Rack - Pulaski Rd & 15th St,41.8603966,-87.7250977,2,0.00011160577269698699
Public Rack - Kedzie Ave & Arthington St,41.8700949,-87.7062429,2,0.00011160577269698699
Public Rack - Austin Ave & Wrightwood Ave,41.927665999999995,-87.775682,2,0.00011160577269698699
Public Rack - Kedzie Ave & Archer Ave,41.81359,-87.70477999999999,2,0.00011160577269698699
Public Rack - Ashland Ave & 45th St  S,41.811169,-87.66474,2,0.00011160577269698699
Public Rack - Wolcott Ave & 61st St,41.782378,-87.671719,2,0.00011160577269698699
Public Rack - Harlem and W. 59th,41.78495,-87.8011,2,0.00011160577269698699
Public Rack - Lake Park Ave & 44th St,41.814697,-87.598006,2,0.00011160577269698699
Public Rack - Kildare Ave & 63rd St,41.778442,-87.73047,2,0.00011160577269698699
Public Rack - Mackinaw Ave & 106th St,41.702557,-87.542728,2,0.00011160577269698699
Public Rack - Calumet Ave & 71st St,41.765537,-87.617305,2,0.00011160577269698699
Public Rack - Newcastle & Archer,41.792309,-87.79287900000001,2,0.00011160577269698699
Public Rack - Talman Ave & Pershing Rd,41.822592,-87.690725,2,0.00011160577269698699
Public Rack - Indiana Ave & 111th St,41.692535,-87.617711,2,0.00011160577269698699
Public Rack - Longwood Dr & 111th St,41.69163,-87.671782,2,0.00011160577269698699
Public Rack - Western Ave & 106th St - West,41.701379,-87.681826,2,0.00011160577269698699
Public Rack - Western Ave & 107th Pl,41.698022,-87.681175,2,0.00011160577269698699
Public Rack - W. Talcott & N. Oriole,41.990637,-87.816938,2,0.00011160577269698699
Public Rack - Northwest Hwy & Raven St,41.9927877,-87.799284,2,0.00011160577269698699
Public Rack - May St & 78th St,41.752451,-87.652969,2,0.00011160577269698699
Public Rack - Neola & Northwest Hwy,41.990327,-87.79535599999998,2,0.00011160577269698699
Public Rack - Sacramento Blvd & Washington Blvd,41.882994000000004,-87.70003599999998,2,0.00011160577269698699
Public Rack - Western Ave & 111th St - SW,41.69161,-87.681523,2,0.00011160577269698699
Public Rack - Colfax Ave & 83rd St,41.744818,-87.561055,2,0.00011160577269698699
Public Rack - Hoyne Ave & 110th Pl,41.692457999999995,-87.674035,2,0.00011160577269698699
Public Rack - Spaulding Ave & Foster Ave,41.975921,-87.710415,2,0.00011160577269698699
Public Rack - Newcastle Ave & Belmont Ave,41.938022,-87.79610000000001,2,0.00011160577269698699
Public Rack - Central & Berteau,41.956889999999994,-87.767329,2,0.00011160577269698699
Cottage Grove Ave & 107th St,41.70015,-87.60793,2,0.00011160577269698699
Public Rack - Loomis Blvd & 47th St,41.808746,-87.66026000000001,2,0.00011160577269698699
Public Rack - Houston Ave & 91st St,41.72996400000001,-87.54964500000001,2,0.00011160577269698699
Public Rack - Karlov Ave & 26th St,41.844287,-87.727078,2,0.00011160577269698699
Public Rack - Kedzie Ave & Walnut St,41.88589100000001,-87.70642499999998,2,0.00011160577269698699
Public Rack - Michigan Ave & 113th St,41.688872,-87.620879,2,0.00011160577269698699
Public Rack - Michigan Ave & 96th St,41.718957,-87.62067,2,0.00011160577269698699
Public Rack - 63rd St and Natoma Ave,41.777927,-87.78757890000001,2,0.00011160577269698699
Public Rack - Melvina Ave & Montrose Ave,41.95884980000001,-87.7819167,2,0.00011160577269698699
Public Rack - Bensley Ave & 103rd St,41.7084,-87.56319,1,5.5802886348493494e-05
Public Rack - Champlain Ave & 134th St,41.657379,-87.606444,1,5.5802886348493494e-05
Public Rack - The Montessori School of Englewood,41.76766,-87.66781,1,5.5802886348493494e-05
Public Rack - Wolcott Ave & 56th St,41.791198,-87.671949,1,5.5802886348493494e-05
Public Rack - Kedzie Ave & Pershing Rd,41.822897,-87.704154,1,5.5802886348493494e-05
Public Rack - Minnehaha Ave & Devon Ave,41.997456,-87.7619125,1,5.5802886348493494e-05
S Aberdeen St & W 106th St,41.701217,-87.649345,1,5.5802886348493494e-05
Public Rack - McVicker & 52nd,41.797981,-87.773241,1,5.5802886348493494e-05
Public Rack - West Chatham Park,41.745834,-87.631562,1,5.5802886348493494e-05
Public Rack - Cottage Grove Ave & 75th St,41.758739,-87.605769,1,5.5802886348493494e-05
Public Rack - Northwest Hwy & Highland Ave,41.995867,-87.805223,1,5.5802886348493494e-05
Public Rack - Homan Ave & 26th St,41.84456,-87.710058,1,5.5802886348493494e-05
Public Rack - Austin Ave & Wellington Ave,41.9352453,-87.776052,1,5.5802886348493494e-05
Public Rack - Avenue J & 106th St,41.70261,-87.533531,1,5.5802886348493494e-05
Public Rack - Central Ave & George St,41.9326579,-87.7662058,1,5.5802886348493494e-05
Public Rack - Spencer Elementary Technology Academy,41.884655,-87.750498,1,5.5802886348493494e-05
Public Rack - Pulaski Rd & 41st,41.81791,-87.72413,1,5.5802886348493494e-05
Public Rack - Halsted St & 94th St,41.723442,-87.643612,1,5.5802886348493494e-05
Public Rack - Ashburn Metra ,41.7412,-87.71312,1,5.5802886348493494e-05
Public Rack - Milwaukee Ave & Catalpa Ave,41.97723129999999,-87.76897310000001,1,5.5802886348493494e-05
Public Rack - Keef Ave & South Chicago Ave,41.7707,-87.611706,1,5.5802886348493494e-05
STAFF & VISITORS @ West Chicago Warehouse,41.894966,-87.73105200000002,1,5.5802886348493494e-05
Michigan Ave & 118th St,41.67982,-87.62075,1,5.5802886348493494e-05
Public Rack - Vincennes Ave & 87th St,41.735607,-87.645345,1,5.5802886348493494e-05
Public Rack - Pulaski Rd & 40th St,41.81864,-87.72428,1,5.5802886348493494e-05
Public Rack - Lafayette Ave & 119th St,41.677853,-87.623447,1,5.5802886348493494e-05
Public Rack - Stony Island & 87th St,41.7367,-87.585815,1,5.5802886348493494e-05
Sacramento Ave & Polk St,41.87096,-87.7003,1,5.5802886348493494e-05
Public Rack - Ewing Ave & 106th St,41.7024928,-87.5351313,1,5.5802886348493494e-05
Public Rack - Crandon Ave & 80th St,41.749519,-87.568831,1,5.5802886348493494e-05
Public Rack - Vincennes Ave & 95th Pl,41.720562,-87.650971,1,5.5802886348493494e-05
Public Rack - Throop St & 48t ST,41.806999,-87.657942,1,5.5802886348493494e-05
Public Rack - McVicker Ave & Grand Ave,41.92125099999999,-87.776662,1,5.5802886348493494e-05
Public Rack - Lowe Ave & 94th St,41.724234,-87.639453,1,5.5802886348493494e-05
Public Rack - Kostner Ave & Wrightwood Ave,41.92786,-87.735756,1,5.5802886348493494e-05
Public Rack - Rutherford & 53rd,41.795118,-87.790519,1,5.5802886348493494e-05
Public Rack - Central Park Ave & Ogden Ave,41.8543385,-87.7151584,1,5.5802886348493494e-05
Public Rack - Leoti Ave & Central Ave (north),41.998262,-87.763663,1,5.5802886348493494e-05
Public Rack - Ashland Ave & 74th St,41.759735,-87.663736,1,5.5802886348493494e-05
Public Rack - Western Blvd & 53rd St,41.796775,-87.683362,1,5.5802886348493494e-05
Public Rack - Pratt Ave & Odell Ave,42.0044152,-87.8110539,1,5.5802886348493494e-05
Public Rack - 53rd St & Indiana Ave,41.798015,-87.620745,1,5.5802886348493494e-05
Public Rack - Ashland Ave & 45th St,41.811958,-87.664862,1,5.5802886348493494e-05
Public Rack - Devon Ave & Central Ave,41.997463,-87.764063,1,5.5802886348493494e-05
Public Rack - Mason Ave & Archer Ave,41.794199,-87.771388,1,5.5802886348493494e-05
Public Rack - Devon Ave & Minnehaha Ave (east),41.9974341,-87.7628164,1,5.5802886348493494e-05
Public Rack - Mt Greenwood Library - South,41.692883,-87.701048,1,5.5802886348493494e-05
Public Rack - Langley Ave & 79th St,41.751103,-87.607432,1,5.5802886348493494e-05
Public Rack - Cottage Grove Ave & 92nd St,41.727319,-87.60478700000002,1,5.5802886348493494e-05
Public Rack - Morgan St & 87th St,41.73577,-87.648133,1,5.5802886348493494e-05
Public Rack - Kingston Ave & 75th St,41.758905,-87.56218800000002,1,5.5802886348493494e-05
Public Rack - Ewing Ave & 112th St,41.691979,-87.534912,1,5.5802886348493494e-05
Public Rack - Ashland Ave & 76th St,41.75596,-87.66391,1,5.5802886348493494e-05
Public Rack - Brandon Ave & 91st St,41.730218,-87.546758,1,5.5802886348493494e-05
Public Rack - Christiana Ave & Archer Ave,41.81175,-87.707577,1,5.5802886348493494e-05
Public Rack - Kedvale Ave & 63rd St E,41.778768,-87.725957,1,5.5802886348493494e-05
Public Rack - Ewing Ave & 102nd St,41.709948,-87.535365,1,5.5802886348493494e-05
Marmora Ave & Belmont Ave (temporary),41.938251,-87.778601,1,5.5802886348493494e-05
Washington/Green (Washington Side) Corral,41.8831974,-87.6487729,1,5.5802886348493494e-05
Public Rack - Ewing Ave & 101st St,41.7117328,-87.5350591,1,5.5802886348493494e-05
Public Rack - Springfield & 71st,41.764196,-87.720111,1,5.5802886348493494e-05
Public Rack - Dawes Park South,42.0427478,-87.67176420000001,1,5.5802886348493494e-05
Public Rack - Pulaski Rd & 85th St,41.7381,-87.721721,1,5.5802886348493494e-05
Public Rack - Washtenaw Ave & 63rd St,41.77924,-87.691116,1,5.5802886348493494e-05
Public Rack - Cottage Grove Ave & 111th St,41.692645,-87.609758,1,5.5802886348493494e-05
Public Rack - Lemont Ave & Keating Ave,41.9912674,-87.7469243,1,5.5802886348493494e-05
Public Rack - Loomis St & 87th St,41.735465,-87.657585,1,5.5802886348493494e-05
Public Rack - Torrence Ave  & 106th St,41.702566,-87.559923,1,5.5802886348493494e-05
Public Rack - Pulaski & 74th,41.757262,-87.722366,1,5.5802886348493494e-05
Public Rack - Bishop St & 46th St,41.80994,-87.661522,1,5.5802886348493494e-05
Public Rack - Western Ave & 79th St,41.750057,-87.682777,1,5.5802886348493494e-05
Public Rack - Normandy Ave & Archer Ave,41.7923026,-87.78878860000002,1,5.5802886348493494e-05
Public Rack - Prairie Ave & 85th St,41.739986,-87.617645,1,5.5802886348493494e-05
Public Rack - Central Park Ave & 16th St,41.858938,-87.7157269,1,5.5802886348493494e-05
WEST - CHI - CASSETTE REPAIR,41.894927987005616,-87.73085214477966,1,5.5802886348493494e-05
Public Rack - Marshfield Ave & 45th St,41.812343,-87.666239,1,5.5802886348493494e-05
Public Rack - Foster Ave & Drake Ave,41.97556299999999,-87.717352,1,5.5802886348493494e-05
Public Rack - Forrestville Ave & 47th St,41.809319,-87.612921,1,5.5802886348493494e-05
Public Rack - Baltimore Ave & 132nd St,41.655201,-87.546942,1,5.5802886348493494e-05
Public Rack - Hamilton Ave & 95th St,41.720832,-87.676382,1,5.5802886348493494e-05
Kostner & 87th,41.734929,-87.731187,1,5.5802886348493494e-05
Public Rack - Roscoe St & Osceola Ave,41.942201,-87.813168,1,5.5802886348493494e-05
Public Rack - Buffalo Ave & 89th St,41.73341,-87.54454,1,5.5802886348493494e-05
Public Rack - Normandy Ave & Raven St,41.993871,-87.792536,1,5.5802886348493494e-05
Public Rack - Abbott Park,41.721696,-87.622278,1,5.5802886348493494e-05
Public Rack - Pulaski & 84th,41.739387,-87.72137300000001,1,5.5802886348493494e-05
Public Rack - Pulaski Rd & Polk St,41.8703637,-87.72525560000001,1,5.5802886348493494e-05
Public Rack - Stewart Ave & 123rd St,41.670563,-87.632188,1,5.5802886348493494e-05
Public Rack - Laflin St & 79th St,41.750326,-87.66168,1,5.5802886348493494e-05
Public Rack - Avers Ave & Archer Ave,41.804487,-87.719584,1,5.5802886348493494e-05
Public Rack - Wentworth Ave & 79th St,41.750712,-87.629949,1,5.5802886348493494e-05
Public Rack - Cottage Grove Ave & 98th St,41.716172,-87.60435,1,5.5802886348493494e-05
Public Rack - Stony Island Ave & 86th St,41.738473,-87.585851,1,5.5802886348493494e-05
Public Rack - Mason & Archer,41.79456,-87.77092,1,5.5802886348493494e-05
Public Rack - Harvey Ave & North Ave,41.909264,-87.782265,1,5.5802886348493494e-05
California Blvd & 29th St,41.84024,-87.69413,1,5.5802886348493494e-05
Public Rack - Kostner Ave & North Ave,41.90881600000001,-87.73646300000001,1,5.5802886348493494e-05
Public Rack - Percy Julian HS,41.705999,-87.65381,1,5.5802886348493494e-05
Public Rack - Cornell Ave & 87th Pl,41.73688127,-87.58314552,1,5.5802886348493494e-05
Public Rack - Hale Ave & 111th St,41.691801,-87.671351,1,5.5802886348493494e-05
Public Rack - Racine Ave & 76th,41.755786,-87.654054,1,5.5802886348493494e-05
Public Rack - Elston Ave & Kenneth Ave,41.9676176,-87.7395673,1,5.5802886348493494e-05
Public Rack - Roswell B. Mason Elementary School,41.8560219,-87.7298436,1,5.5802886348493494e-05
Public Rack - Menard Ave & Agusta Blvd,41.898333,-87.77050100000001,1,5.5802886348493494e-05
Public Rack - Pulaski Rd & Stevens Ave,41.9910862,-87.729231,1,5.5802886348493494e-05
Public Rack - Newland Ave & Diversey Ave,41.93098,-87.79944,1,5.5802886348493494e-05
Public Rack - Kedzie Ave & 61st Pl E,41.782281,-87.703047,1,5.5802886348493494e-05
Public Rack - St Louis Ave & Flournoy St,41.8727811,-87.7131562,1,5.5802886348493494e-05
Public Rack - 83rd St (Avalon Park) Metra,41.743916,-87.598786,1,5.5802886348493494e-05
Public Rack - Western Ave & 116th St,41.6824,-87.681048,1,5.5802886348493494e-05
Public Rack - Clark Square Park,42.0321198,-87.6699877,1,5.5802886348493494e-05
Public Rack - St Louis & 83rd,41.742321,-87.70967,1,5.5802886348493494e-05
Public Rack - Calumet Ave & 103rd St,41.707061,-87.615309,1,5.5802886348493494e-05
Public Rack - Brooks Park,42.0044152,-87.8070628,1,5.5802886348493494e-05
Public Rack - New England Ave & Grace St,41.949269,-87.798395,1,5.5802886348493494e-05
Public Rack - Lorel Ave & Grand Ave,41.9176685,-87.7595531,1,5.5802886348493494e-05
Public Rack - Western Ave & 106th St - East,41.700576,-87.681294,1,5.5802886348493494e-05
Public Rack - Damen & 81st,41.746488,-87.673132,1,5.5802886348493494e-05
Public Rack - 56th St & Mulligan Ave,41.7905068,-87.7799326,1,5.5802886348493494e-05
Public Rack - Fullerton Ave & Lavergne Ave,41.92398,-87.75195,1,5.5802886348493494e-05
Public Rack - Cottage Grove & 85th St,41.740086,-87.604743,1,5.5802886348493494e-05
Public Rack - Western Ave & 111th St - NW,41.69197,-87.681659,1,5.5802886348493494e-05
Public Rack - Pulaski & 52nd,41.797244,-87.72337699999999,1,5.5802886348493494e-05
Public Rack - Richmond St & Thorndale Ave,41.988931,-87.702785,1,5.5802886348493494e-05
Public Rack - Eberhart Ave & 131st St,41.65759,-87.610713,1,5.5802886348493494e-05
Public Rack - Ozman & Talcott,41.993028,-87.82165899999998,1,5.5802886348493494e-05
Public Rack - Prairie Ave & 78th St,41.752229,-87.617995,1,5.5802886348493494e-05
Public Rack - Mt Greenwood Library N,41.693027,-87.701054,1,5.5802886348493494e-05
Public Rack - Damen & 87th,41.736037,-87.672691,1,5.5802886348493494e-05
Public Rack - Mulligan Ave & 56th St,41.790399,-87.780044,1,5.5802886348493494e-05
Public Rack - Ashland Ave & 83rd St,41.742715,-87.663551,1,5.5802886348493494e-05
Public Rack - Albany Ave & 63rd St,41.778906,-87.70084,1,5.5802886348493494e-05
Public Rack - S Menard & W 63rd,41.77707,-87.76664,1,5.5802886348493494e-05
Public Rack - California Ave & Touhy Ave - NW,42.012177,-87.699865,1,5.5802886348493494e-05
Public Rack - New England Ave & Irving Park Rd,41.7985042,-87.7985042,1,5.5802886348493494e-05
Public Rack - Cicero Ave & Wellington Ave,41.935779,-87.746581,1,5.5802886348493494e-05
Public Rack - Cottage Grove Ave & 87th St,41.736448,-87.60616,1,5.5802886348493494e-05
Public Rack - Artesian & 71st,41.764748,-87.684669,1,5.5802886348493494e-05
Public Rack - Devon Ave & Minnehaha Ave (west),41.997384,-87.763064,1,5.5802886348493494e-05
Public Rack - Dawes Park North,42.0447387,-87.6731301,1,5.5802886348493494e-05
Public Rack - Northwest Hwy & Overhill Ave,42.0114922,-87.8126378,0,0.0
Public Rack - Pulaski Rd & 51st Rd,41.800111,-87.723537,0,0.0
Public Rack - N Sayre Ave & W Belden Ave,41.921425,-87.800825,0,0.0
Public Rack - Cottage Grove Ave & 89th Pl,41.731767,-87.604899,0,0.0
Public Rack - Stony Is Ave & 73rd St,41.762265,-87.585469,0,0.0
Public Rack - Kedzie & 103rd St - East,41.705444,-87.701232,0,0.0
Woodlawn Ave & 103rd St,41.70738,-87.59404,0,0.0
Public Rack - Franklin Park,41.861493,-87.733404,0,0.0
Public Rack - Parnell Ave & 98th St,41.715983,-87.637067,0,0.0
Public Rack - Avenue J & 112th St,41.691844,-87.534181,0,0.0
Hastings St Depot Pillar,41.863605,-87.679764,0,0.0
Public Rack - Ashland Ave & 73rd St,41.760817,-87.663499,0,0.0
Public Rack - May St & 63rd St,41.77977,-87.652943,0,0.0
Public Rack - Cottage Grove & 86th St,41.738409,-87.604822,0,0.0
Public Rack - Western Ave & 111th St - SE,41.691665,-87.681022,0,0.0
Public Rack - Racine Ave & 83rd St,41.743367,-87.653661,0,0.0
Public Rack - Buffalo Ave & 133rd St,41.65428,-87.543539,0,0.0
Public Rack - Sacramento & 71st,41.764396,-87.698106,0,0.0
Public Rack - Yates Ave & 100th St,41.713437,-87.564405,0,0.0
Public Rack - Vincennes Ave & 91st St,41.728122,-87.648524,0,0.0
Public Rack - Clyde Ave & 87th St,41.73715,-87.57319,0,0.0
Public Rack - Lafayette Ave & 87th St - NW,41.736354,-87.626741,0,0.0
Public Rack - Kedvale Ave & 26th St,41.844265,-87.728103,0,0.0
Public Rack - Miami Ave & Milwaukee Ave,41.991473,-87.782085,0,0.0
Public Rack - Emil G Hirch Metropolitan High School,41.754442,-87.601745,0,0.0
Public Rack - Garden Park,42.0294792,-87.66887049999998,0,0.0
Public Rack - Hiawatha Park,41.944068,-87.827302,0,0.0
Public Rack - Ingleside Ave & 79th St,41.751448,-87.601136,0,0.0
Public Rack - Burnside Academy,41.728525,-87.608231,0,0.0
Public Rack - Oakley & 79th Pl,41.749095,-87.679637,0,0.0
Public Rack - Jeffery Blvd & 81st St,41.74927751,-87.57585394,0,0.0
Public Rack - Eggleston Ave & 92nd St,41.726182,-87.63466,0,0.0
Public Rack - Newcastle Ave & Wellington Ave,41.934997,-87.795777,0,0.0
Public Rack - Kedvale Ave & Addison St,41.947174,-87.730837,0,0.0
Public Rack - Holbrook St & Milwaukee Ave,41.992273,-87.783303,0,0.0
Public Rack - Western & 74th,41.759297,-87.683342,0,0.0
Public Rack - Ewing Ave & 95th St,41.722376,-87.5358299,0,0.0
Public Rack - Peterson Ave & Milwaukee Ave,41.989826,-87.780929,0,0.0
Public Rack - Bradley Park,41.718353,-87.564459,0,0.0
Public Rack - Ave N & 106th St,41.702616,-87.538744,0,0.0
Public Rack - Exchange Ave & 131st St,41.65717,-87.552594,0,0.0
"Public Rack - Senka ""Edward Duke"" Park",41.790565,-87.710992,0,0.0
Public Rack - Normal Blvd & 61st Pl,41.782314,-87.637358,0,0.0
Public Rack - Hamlin Ave & Chicago Ave,41.895201,-87.721541,0,0.0
Public Rack - Central Ave & Adams St,41.878264,-87.764886,0,0.0
Public Rack - Torrence Ave & 98th St,41.717059,-87.559986,0,0.0
Public Rack - Torrence Ave & 103rd St,41.70843,-87.56026,0,0.0
Public Rack - Kedzie Ave & 60th St,41.785235,-87.703131,0,0.0
Public Rack - California & 82nd,41.745283,-87.692588,0,0.0
Public Rack - Nina Ave & Avondale Ave,41.9911458,-87.7991043,0,0.0
Public Rack - S Kostner Ave & W 18th Pl,41.8551905,-87.7345547,0,0.0
Public Rack - S. New England/ W. 65th,41.77391,-87.79348,0,0.0
Public Rack - Western & 83rd,41.74385,-87.682864,0,0.0
Public Rack - Ashland Ave & 91st St,41.728271,-87.662673,0,0.0
Public Rack - Peterson Ave & Drake Ave,41.99011900000001,-87.71733700000001,0,0.0
Public Rack - Harlem & Summerdale,41.977814,-87.80681,0,0.0
Public Rack - Elizabeth St & 115th St,41.684942,-87.65266,0,0.0
Public Rack - Peterson Ave & Bernard Ave,41.990234,-87.715634,0,0.0
Public Rack - Maryland Ave & 87th ST,41.736995,-87.60396799999998,0,0.0
Public Rack - 63rd St & Meade Ave,41.778672,-87.7748374,0,0.0
Public Rack - Sayre Ave & 59th St,41.7846778,-87.7958126,0,0.0
Public Rack - Orville T Bright School,41.700168,-87.562148,0,0.0
Public Rack - Stony Island & 95th St,41.72228,-87.584943,0,0.0
Public Rack - Mozart Elementary School,41.921325,-87.722375,0,0.0
Public Rack - Lowe Ave & 98th St,41.715887,-87.639228,0,0.0
Public Rack - Austin & 62nd,41.77966,-87.771414,0,0.0
Public Rack - Mozart & 79th,41.749713,-87.693932,0,0.0
